time_5min,location,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,count,phase
2020-04-06T15:45:00Z,14,0,1,0,NA,2,0,1,pre-quake
2020-04-06T15:45:00Z,15,1,0.5,3,NA,3,0,2,pre-quake
2020-04-06T15:45:00Z,19,2.5,0,1,NA,3,0,2,pre-quake
2020-04-06T15:50:00Z,1,6.5,5.5,5.5,2.5,8,0,2,pre-quake
2020-04-06T15:50:00Z,3,3.3333333333333335,3,3.3333333333333335,1.3333333333333333,3.3333333333333335,0.6666666666666666,3,pre-quake
2020-04-06T15:50:00Z,4,0.5,0,0.5,NA,1.5,1.5,2,pre-quake
2020-04-06T15:50:00Z,5,0,2,0,1,1,0,1,pre-quake
2020-04-06T15:50:00Z,6,0,1,0,0,1,0,1,pre-quake
2020-04-06T15:50:00Z,8,0.5,0,1.5,NA,3,0,2,pre-quake
2020-04-06T15:50:00Z,9,0,2,0,0,3,0,1,pre-quake
2020-04-06T15:50:00Z,10,4,2,6,NA,4,0,2,pre-quake
2020-04-06T15:50:00Z,12,1,0,0,NA,1,1,1,pre-quake
2020-04-06T15:50:00Z,13,0,1,5,NA,2,0,1,pre-quake
2020-04-06T15:50:00Z,14,4,3.5,4.5,NA,1,0.5,2,pre-quake
2020-04-06T15:50:00Z,15,0.5,0,0.5,NA,1,0,2,pre-quake
2020-04-06T15:50:00Z,16,0,0,2,2,1,0,1,pre-quake
2020-04-06T15:50:00Z,18,6.666666666666667,0.3333333333333333,6.333333333333333,NA,1.6666666666666667,0,3,pre-quake
2020-04-06T15:50:00Z,19,9,1,5,NA,5,0,1,pre-quake
2020-04-06T15:55:00Z,1,0,2,8,3,1,0,1,pre-quake
2020-04-06T15:55:00Z,2,0,0,0,NA,0,1,1,pre-quake
2020-04-06T15:55:00Z,3,3,3,3,1,3,1,1,pre-quake
2020-04-06T15:55:00Z,4,0,0.3333333333333333,3.6666666666666665,NA,2.3333333333333335,1.3333333333333333,3,pre-quake
2020-04-06T15:55:00Z,6,0,0,0,0,0,0,1,pre-quake
2020-04-06T15:55:00Z,8,4.333333333333333,3.3333333333333335,2.6666666666666665,NA,6,0,3,pre-quake
2020-04-06T15:55:00Z,9,0.5,0.5,1.5,0.5,2,0.5,2,pre-quake
2020-04-06T15:55:00Z,11,7,10,4,3,3,0,1,pre-quake
2020-04-06T15:55:00Z,15,2,6,6,NA,4,0,1,pre-quake
2020-04-06T15:55:00Z,19,2,0,0,NA,2,1,1,pre-quake
2020-04-06T16:00:00Z,1,0.5,0,0,0.5,0,0.5,2,pre-quake
2020-04-06T16:00:00Z,2,2,1.6666666666666667,1.6666666666666667,NA,2.5,0.3333333333333333,6,pre-quake
2020-04-06T16:00:00Z,3,2.8181818181818183,3.3636363636363638,3.090909090909091,2.5454545454545454,3.6363636363636362,0.5454545454545454,11,pre-quake
2020-04-06T16:00:00Z,4,1,1,0,NA,2,1,1,pre-quake
2020-04-06T16:00:00Z,5,0.8,3.5,0.5,2.2,0.6,0.2,10,pre-quake
2020-04-06T16:00:00Z,6,1.75,0.375,1.125,1.25,1.25,0,8,pre-quake
2020-04-06T16:00:00Z,8,0.18181818181818182,0.36363636363636365,2.272727272727273,NA,3.272727272727273,0.2727272727272727,11,pre-quake
2020-04-06T16:00:00Z,9,0.16666666666666666,0.16666666666666666,1.25,0.3333333333333333,2.75,0,12,pre-quake
2020-04-06T16:00:00Z,10,0,0.25,3,NA,4.75,0,4,pre-quake
2020-04-06T16:00:00Z,11,6,10,10,3,1,0,1,pre-quake
2020-04-06T16:00:00Z,12,0.5,0.5,0,NA,0.5,1,2,pre-quake
2020-04-06T16:00:00Z,13,0.5,0.5,4.5,NA,1,0,2,pre-quake
2020-04-06T16:00:00Z,14,2.25,0.75,2,NA,1.5,0.25,4,pre-quake
2020-04-06T16:00:00Z,15,1.5,3,2.5,NA,2.25,0,4,pre-quake
2020-04-06T16:00:00Z,16,0.5,0,1,0,0,0.5,2,pre-quake
2020-04-06T16:00:00Z,18,2.5,0.5,0.5,NA,2,0.5,2,pre-quake
2020-04-06T16:00:00Z,19,3,0,0,NA,3.3333333333333335,0.6666666666666666,3,pre-quake
2020-04-06T16:05:00Z,1,0,0,0,0,0,0,1,pre-quake
2020-04-06T16:05:00Z,2,1.2222222222222223,0.8888888888888888,3.2222222222222223,NA,3.2222222222222223,0.3333333333333333,9,pre-quake
2020-04-06T16:05:00Z,3,3,3.2857142857142856,3.238095238095238,2.7142857142857144,3.761904761904762,0.47619047619047616,21,pre-quake
2020-04-06T16:05:00Z,4,0,0.6666666666666666,0.3333333333333333,NA,1.3333333333333333,0.6666666666666666,3,pre-quake
2020-04-06T16:05:00Z,5,0.5,1.8333333333333333,0.5,0.5,1.1666666666666667,0.16666666666666666,6,pre-quake
2020-04-06T16:05:00Z,6,1.5,1.9,1.1,1.5,1.6,0.1,10,pre-quake
2020-04-06T16:05:00Z,8,0.391304347826087,0.21739130434782608,2,NA,2.8260869565217392,0.21739130434782608,23,pre-quake
2020-04-06T16:05:00Z,9,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.05555555555555555,3.2222222222222223,0.16666666666666666,18,pre-quake
2020-04-06T16:05:00Z,10,0.42857142857142855,0.42857142857142855,2.142857142857143,NA,3.7142857142857144,0.14285714285714285,7,pre-quake
2020-04-06T16:05:00Z,11,0,0.5,0,2,1,0,2,pre-quake
2020-04-06T16:05:00Z,12,1,0,0,NA,0,1,1,pre-quake
2020-04-06T16:05:00Z,13,0.5,0.75,4.75,NA,2.25,0.5,4,pre-quake
2020-04-06T16:05:00Z,14,0,0.6,0.2,NA,2,0,5,pre-quake
2020-04-06T16:05:00Z,15,0.625,0.375,0.875,NA,1.5,0,8,pre-quake
2020-04-06T16:05:00Z,16,0,0.3333333333333333,0.6666666666666666,0,0,0,3,pre-quake
2020-04-06T16:05:00Z,17,0,1,1,NA,0,0,1,pre-quake
2020-04-06T16:05:00Z,18,1.75,0,0.375,NA,2,0.25,8,pre-quake
2020-04-06T16:05:00Z,19,3,0.4,0.2,NA,3,0.4,5,pre-quake
2020-04-06T16:10:00Z,1,0,1,0,0,1,0,1,pre-quake
2020-04-06T16:10:00Z,2,0.25,1.25,0.5,NA,1,0,8,pre-quake
2020-04-06T16:10:00Z,3,3.3333333333333335,3.0952380952380953,3.238095238095238,2.4761904761904763,3.1904761904761907,0.3333333333333333,21,pre-quake
2020-04-06T16:10:00Z,4,0.25,0,0,NA,1.5,0,4,pre-quake
2020-04-06T16:10:00Z,5,0.3333333333333333,1.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,3,pre-quake
2020-04-06T16:10:00Z,6,0.3,0.5,0.1,0.3,1,0,10,pre-quake
2020-04-06T16:10:00Z,8,1,0.8461538461538461,1.5384615384615385,NA,3,0.3076923076923077,13,pre-quake
2020-04-06T16:10:00Z,9,0.08,0.2,1.12,0.24,3.28,0.16,25,pre-quake
2020-04-06T16:10:00Z,10,0.3076923076923077,0,3.076923076923077,NA,3.923076923076923,0,13,pre-quake
2020-04-06T16:10:00Z,11,0.14285714285714285,0.2857142857142857,0.7142857142857143,2.2857142857142856,1.2857142857142858,0.2857142857142857,7,pre-quake
2020-04-06T16:10:00Z,12,1,5,5,NA,0.5,0.5,2,pre-quake
2020-04-06T16:10:00Z,13,0.6666666666666666,0,4.333333333333333,NA,2.3333333333333335,0,3,pre-quake
2020-04-06T16:10:00Z,14,0.6,0,0,NA,2,0.4,5,pre-quake
2020-04-06T16:10:00Z,15,1,0.6,0.8666666666666667,NA,1.4,0.2,15,pre-quake
2020-04-06T16:10:00Z,16,0,0.2,0.8,0,0.2,0,5,pre-quake
2020-04-06T16:10:00Z,17,0.5,0,0,NA,0,0,2,pre-quake
2020-04-06T16:10:00Z,18,1.7142857142857142,0.42857142857142855,0,NA,1.7142857142857142,0.14285714285714285,7,pre-quake
2020-04-06T16:10:00Z,19,3.142857142857143,0,0.2857142857142857,NA,2.857142857142857,0.14285714285714285,7,pre-quake
2020-04-06T16:15:00Z,1,1,4,4,0,2,0.3333333333333333,3,pre-quake
2020-04-06T16:15:00Z,2,0.2222222222222222,0.3333333333333333,0.2222222222222222,NA,0.5555555555555556,0.3333333333333333,9,pre-quake
2020-04-06T16:15:00Z,3,3.260869565217391,2.739130434782609,3,2.0434782608695654,3,0.5652173913043478,23,pre-quake
2020-04-06T16:15:00Z,4,0,0,1.5,NA,2,0.5,2,pre-quake
2020-04-06T16:15:00Z,5,0.14285714285714285,2.142857142857143,0.42857142857142855,0.2857142857142857,1.2857142857142858,0.14285714285714285,7,pre-quake
2020-04-06T16:15:00Z,6,0.5714285714285714,1.1428571428571428,1.5714285714285714,1.5714285714285714,2.2857142857142856,0.14285714285714285,7,pre-quake
2020-04-06T16:15:00Z,8,0.3888888888888889,0.3888888888888889,1.7222222222222223,NA,3.111111111111111,0.2777777777777778,18,pre-quake
2020-04-06T16:15:00Z,9,0.6363636363636364,1.1363636363636365,1.5,0.7727272727272727,3,0.36363636363636365,22,pre-quake
2020-04-06T16:15:00Z,10,0.4,0.4,3.2,NA,4.4,0.8,5,pre-quake
2020-04-06T16:15:00Z,11,0.5,0,0.5,2,1.5,0,2,pre-quake
2020-04-06T16:15:00Z,12,0.5,0,0,NA,0.5,0,2,pre-quake
2020-04-06T16:15:00Z,13,0.2,1.8,3.4,NA,3.6,0,5,pre-quake
2020-04-06T16:15:00Z,14,3,2.75,0.75,NA,3.5,0,4,pre-quake
2020-04-06T16:15:00Z,15,1.25,1,0.875,0,2,0.25,8,pre-quake
2020-04-06T16:15:00Z,16,0.25,0.25,2.75,2.25,1.5,0,4,pre-quake
2020-04-06T16:15:00Z,17,0,0,0,NA,0,0,1,pre-quake
2020-04-06T16:15:00Z,18,2,0.25,0.25,NA,2.25,0,4,pre-quake
2020-04-06T16:15:00Z,19,3.5555555555555554,0.4444444444444444,0.6666666666666666,1,3.5555555555555554,0.2222222222222222,9,pre-quake
2020-04-06T16:20:00Z,1,0,0,0,0,0,0,1,pre-quake
2020-04-06T16:20:00Z,2,1.0909090909090908,0.5454545454545454,1.4545454545454546,NA,2.3636363636363638,0.36363636363636365,11,pre-quake
2020-04-06T16:20:00Z,3,3.4375,2.75,2.6875,2,3.6875,0.6875,16,pre-quake
2020-04-06T16:20:00Z,4,0.5,0,0.5,NA,2,0,2,pre-quake
2020-04-06T16:20:00Z,5,1.3333333333333333,3,1.6666666666666667,0.6666666666666666,3.6666666666666665,0.3333333333333333,3,pre-quake
2020-04-06T16:20:00Z,6,0.6923076923076923,1.1538461538461537,0.7692307692307693,0.9230769230769231,0.9230769230769231,0.23076923076923078,13,pre-quake
2020-04-06T16:20:00Z,8,0.6666666666666666,1.3888888888888888,2.0555555555555554,NA,3.1666666666666665,0.16666666666666666,18,pre-quake
2020-04-06T16:20:00Z,9,0.35,0.05,1,0.35,3.1,0.15,20,pre-quake
2020-04-06T16:20:00Z,10,0,0.25,2.875,NA,3.75,0.5,8,pre-quake
2020-04-06T16:20:00Z,11,0,0,0,3,0,0,1,pre-quake
2020-04-06T16:20:00Z,12,1,0.5,0.5,NA,2,0.5,2,pre-quake
2020-04-06T16:20:00Z,13,0.6666666666666666,0,4,NA,1.6666666666666667,0,3,pre-quake
2020-04-06T16:20:00Z,14,0.14285714285714285,0.2857142857142857,0.2857142857142857,NA,1.5714285714285714,0.14285714285714285,7,pre-quake
2020-04-06T16:20:00Z,15,2,2.090909090909091,3.090909090909091,3,2.909090909090909,0.45454545454545453,11,pre-quake
2020-04-06T16:20:00Z,16,0.2,0.4,0.4,0.2,0,0.4,5,pre-quake
2020-04-06T16:20:00Z,17,0.5,0.5,1,NA,0.5,0.5,2,pre-quake
2020-04-06T16:20:00Z,18,1.6666666666666667,0.1111111111111111,0.7777777777777778,NA,3.111111111111111,0,9,pre-quake
2020-04-06T16:20:00Z,19,3.2857142857142856,0.42857142857142855,0.5714285714285714,NA,3.142857142857143,0.14285714285714285,7,pre-quake
2020-04-06T16:25:00Z,1,2.5,0.5,5.5,5.5,0,0,2,pre-quake
2020-04-06T16:25:00Z,2,0.8333333333333334,0.3333333333333333,0.16666666666666666,NA,1.5,0.5,6,pre-quake
2020-04-06T16:25:00Z,3,3.8,3.2,2.5,2,3.6,0.8,10,pre-quake
2020-04-06T16:25:00Z,4,0.2,0.4,0.4,0,2.2,0.8,5,pre-quake
2020-04-06T16:25:00Z,5,0.16666666666666666,2.3333333333333335,0.6666666666666666,0.16666666666666666,1,0.16666666666666666,6,pre-quake
2020-04-06T16:25:00Z,6,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.14285714285714285,1.1428571428571428,0.14285714285714285,7,pre-quake
2020-04-06T16:25:00Z,8,0.2777777777777778,0.4444444444444444,2.111111111111111,NA,2.7222222222222223,0.2222222222222222,18,pre-quake
2020-04-06T16:25:00Z,9,0.15789473684210525,0.42105263157894735,1.3157894736842106,0.21052631578947367,3.263157894736842,0.2631578947368421,19,pre-quake
2020-04-06T16:25:00Z,10,0.3333333333333333,0.1111111111111111,3.3333333333333335,NA,4.222222222222222,0.1111111111111111,9,pre-quake
2020-04-06T16:25:00Z,11,0.5,0.6666666666666666,1.8333333333333333,3,2.5,0,6,pre-quake
2020-04-06T16:25:00Z,12,0.6666666666666666,1.3333333333333333,2.6666666666666665,NA,5.333333333333333,0.3333333333333333,3,pre-quake
2020-04-06T16:25:00Z,13,0.4,0.2,3.8,NA,2.2,0.2,5,pre-quake
2020-04-06T16:25:00Z,14,0.14285714285714285,0.2857142857142857,0.2857142857142857,NA,2.142857142857143,0.2857142857142857,7,pre-quake
2020-04-06T16:25:00Z,15,0.25,0.5,0,NA,0.75,0.25,4,pre-quake
2020-04-06T16:25:00Z,16,1,0,1,0,0,0,1,pre-quake
2020-04-06T16:25:00Z,17,0,0,0,NA,0,0,1,pre-quake
2020-04-06T16:25:00Z,18,4.5,1.5,2.5,NA,3.5,0.25,4,pre-quake
2020-04-06T16:25:00Z,19,4,1.25,0.375,NA,3.375,0.375,8,pre-quake
2020-04-06T16:30:00Z,1,2,0,0,1,0,0,1,pre-quake
2020-04-06T16:30:00Z,2,1.2,0.5,0.8,NA,0.8,0.1,10,pre-quake
2020-04-06T16:30:00Z,3,3.111111111111111,3,3.2777777777777777,2.2222222222222223,2.888888888888889,0.6111111111111112,18,pre-quake
2020-04-06T16:30:00Z,4,0,0.5,0,4.5,2,0.75,4,pre-quake
2020-04-06T16:30:00Z,5,0.5,2.25,0.25,0.25,1,0.5,4,pre-quake
2020-04-06T16:30:00Z,6,0.36363636363636365,0,0.18181818181818182,0.18181818181818182,0.9090909090909091,0.18181818181818182,11,pre-quake
2020-04-06T16:30:00Z,7,NA,3,3,NA,NA,0,1,pre-quake
2020-04-06T16:30:00Z,8,0.1111111111111111,0.2777777777777778,2,NA,3.111111111111111,0.05555555555555555,18,pre-quake
2020-04-06T16:30:00Z,9,0.8125,0.5625,1.6875,1.5,3.0625,0.25,16,pre-quake
2020-04-06T16:30:00Z,10,0.4,0.2,3.2,NA,4.2,0.2,5,pre-quake
2020-04-06T16:30:00Z,11,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,3,pre-quake
2020-04-06T16:30:00Z,12,7,8,6,NA,4,0,1,pre-quake
2020-04-06T16:30:00Z,13,0,0,4,NA,2.25,0.25,4,pre-quake
2020-04-06T16:30:00Z,14,0.25,0,0.75,NA,2.75,0.5,4,pre-quake
2020-04-06T16:30:00Z,15,0.5,0,0,NA,1.5,0,2,pre-quake
2020-04-06T16:30:00Z,16,0,1,2,0,0,0,1,pre-quake
2020-04-06T16:30:00Z,17,0,1,0,NA,1,0,1,pre-quake
2020-04-06T16:30:00Z,18,9,1,10,NA,10,0,1,pre-quake
2020-04-06T16:30:00Z,19,2.4285714285714284,1.7142857142857142,0.42857142857142855,NA,3.2857142857142856,0,7,pre-quake
2020-04-06T16:35:00Z,1,5,2,8,8,8,0,1,pre-quake
2020-04-06T16:35:00Z,2,0,0.42857142857142855,0.42857142857142855,NA,0.7142857142857143,0.14285714285714285,7,pre-quake
2020-04-06T16:35:00Z,3,2.6,2.8,2.9,2.3,3.5,0.5,10,pre-quake
2020-04-06T16:35:00Z,4,0.5,0.75,2.25,NA,1,0.75,4,pre-quake
2020-04-06T16:35:00Z,5,0.5,2,0,0,0.5,0,2,pre-quake
2020-04-06T16:35:00Z,6,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.5,1.5,0.14285714285714285,14,pre-quake
2020-04-06T16:35:00Z,8,0.7368421052631579,0.6842105263157895,2.1578947368421053,NA,3.263157894736842,0.3157894736842105,19,pre-quake
2020-04-06T16:35:00Z,9,0.75,0.75,1.1875,1.1875,3.125,0.125,16,pre-quake
2020-04-06T16:35:00Z,12,0,0,0,NA,1,0,1,pre-quake
2020-04-06T16:35:00Z,13,0.6,0.4,3.4,1,2,0,5,pre-quake
2020-04-06T16:35:00Z,14,0,0,0,NA,2,0,2,pre-quake
2020-04-06T16:35:00Z,15,0.4,0.1,0.2,NA,0.9,0.2,10,pre-quake
2020-04-06T16:35:00Z,16,0,0,1,0.6666666666666666,0,0.3333333333333333,3,pre-quake
2020-04-06T16:35:00Z,18,1.6666666666666667,0.3333333333333333,0.3333333333333333,NA,1.8333333333333333,0.16666666666666666,6,pre-quake
2020-04-06T16:35:00Z,19,2.6666666666666665,2.3333333333333335,0.4444444444444444,NA,4.222222222222222,0.4444444444444444,9,pre-quake
2020-04-06T16:40:00Z,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,3,pre-quake
2020-04-06T16:40:00Z,2,0.2,0,0.6,NA,0.4,0,5,pre-quake
2020-04-06T16:40:00Z,3,3.066666666666667,2.6666666666666665,3.066666666666667,1.9333333333333333,3.2666666666666666,0.8,15,pre-quake
2020-04-06T16:40:00Z,5,1,2,0,0,1,0,2,pre-quake
2020-04-06T16:40:00Z,6,0.3,0.5,0.2,0.2,0.9,0.1,10,pre-quake
2020-04-06T16:40:00Z,8,0.25,0.85,1.95,NA,2.75,0.25,20,pre-quake
2020-04-06T16:40:00Z,9,0.16666666666666666,0.08333333333333333,1.1666666666666667,0.08333333333333333,2.5833333333333335,0.25,12,pre-quake
2020-04-06T16:40:00Z,10,0.3333333333333333,0.3333333333333333,2,NA,4,0.3333333333333333,3,pre-quake
2020-04-06T16:40:00Z,11,0,0,0,1,1,1,1,pre-quake
2020-04-06T16:40:00Z,12,3,6,4,NA,0,0,1,pre-quake
2020-04-06T16:40:00Z,13,0,0,5.5,NA,2,0,2,pre-quake
2020-04-06T16:40:00Z,14,1.75,1.25,0,NA,2.25,0.25,4,pre-quake
2020-04-06T16:40:00Z,15,0.4,0.3,0.5,NA,1.6,0,10,pre-quake
2020-04-06T16:40:00Z,16,0.3333333333333333,0,1.6666666666666667,0,0,0.6666666666666666,3,pre-quake
2020-04-06T16:40:00Z,18,1,1,0,NA,2,0,1,pre-quake
2020-04-06T16:40:00Z,19,4.75,1.5,1.5,NA,4,0.25,4,pre-quake
2020-04-06T16:45:00Z,2,1.4444444444444444,1.1111111111111112,1.8888888888888888,NA,2.2222222222222223,0.2222222222222222,9,pre-quake
2020-04-06T16:45:00Z,3,3.3333333333333335,3.0833333333333335,3.0833333333333335,2.25,2.75,0.6666666666666666,12,pre-quake
2020-04-06T16:45:00Z,4,0.3333333333333333,0,0,NA,2.6666666666666665,0,3,pre-quake
2020-04-06T16:45:00Z,5,0.3333333333333333,1.3333333333333333,0,0,1.3333333333333333,0.6666666666666666,3,pre-quake
2020-04-06T16:45:00Z,6,0.8571428571428571,1.2857142857142858,0.8571428571428571,0.5714285714285714,1.1428571428571428,0.5714285714285714,7,pre-quake
2020-04-06T16:45:00Z,8,0.6666666666666666,0.6666666666666666,2.2,NA,3.533333333333333,0.26666666666666666,15,pre-quake
2020-04-06T16:45:00Z,9,0.2,0.2,1,0,2.8,0,5,pre-quake
2020-04-06T16:45:00Z,10,0.16666666666666666,0.16666666666666666,3.1666666666666665,4,3.8333333333333335,0,6,pre-quake
2020-04-06T16:45:00Z,11,0.6666666666666666,0,0.3333333333333333,1.6666666666666667,0,1,3,pre-quake
2020-04-06T16:45:00Z,12,0,0,2,NA,1,0,1,pre-quake
2020-04-06T16:45:00Z,13,0.2,0,4,NA,1.8,0.2,5,pre-quake
2020-04-06T16:45:00Z,14,0,0.5,0,7,1.25,0.25,4,pre-quake
2020-04-06T16:45:00Z,15,0.1,0.5,0.2,NA,0.8,0.4,10,pre-quake
2020-04-06T16:45:00Z,16,0,1,1,0,1,0,1,pre-quake
2020-04-06T16:45:00Z,18,2.4,0,0.2,8,2.4,0.4,5,pre-quake
2020-04-06T16:45:00Z,19,3.4285714285714284,0.2857142857142857,0.14285714285714285,NA,3.142857142857143,0.2857142857142857,7,pre-quake
2020-04-06T16:50:00Z,1,0,0,0,0,0,0,1,pre-quake
2020-04-06T16:50:00Z,2,0.25,0.25,0.375,10,1,0,8,pre-quake
2020-04-06T16:50:00Z,3,3.2222222222222223,2.888888888888889,3.2222222222222223,2.3333333333333335,3.3333333333333335,0.4444444444444444,9,pre-quake
2020-04-06T16:50:00Z,5,1,2,1,1,2,1,1,pre-quake
2020-04-06T16:50:00Z,6,2.3,1,2.2,1.3,2.7,0.2,10,pre-quake
2020-04-06T16:50:00Z,8,0.3333333333333333,0.16666666666666666,1.6666666666666667,NA,3.0833333333333335,0.16666666666666666,12,pre-quake
2020-04-06T16:50:00Z,9,1.6428571428571428,0.7857142857142857,1.3571428571428572,1.5,3.7142857142857144,0.42857142857142855,14,pre-quake
2020-04-06T16:50:00Z,10,0.25,0.25,3.25,NA,4.25,0.25,4,pre-quake
2020-04-06T16:50:00Z,11,0.3333333333333333,0.3333333333333333,0,1.3333333333333333,1.3333333333333333,0,3,pre-quake
2020-04-06T16:50:00Z,13,0.6,0,4.6,NA,2.4,0.2,5,pre-quake
2020-04-06T16:50:00Z,14,0.5,0.5,0,NA,2.5,0,2,pre-quake
2020-04-06T16:50:00Z,15,1.25,0.375,0.5,NA,1.625,0.125,8,pre-quake
2020-04-06T16:50:00Z,16,0,0,0,0,0,0,1,pre-quake
2020-04-06T16:50:00Z,18,2,0.2,0.4,NA,2.6,0.2,5,pre-quake
2020-04-06T16:50:00Z,19,2.6666666666666665,0,0.3333333333333333,NA,2.3333333333333335,0,3,pre-quake
2020-04-06T16:55:00Z,1,0,0,0,1,1,1,1,pre-quake
2020-04-06T16:55:00Z,2,0.2,0.2,0.2,NA,1,0,5,pre-quake
2020-04-06T16:55:00Z,3,3.5384615384615383,4.3076923076923075,3.1538461538461537,2.769230769230769,2.769230769230769,0.6923076923076923,13,pre-quake
2020-04-06T16:55:00Z,4,0,0,0,NA,3,2,1,pre-quake
2020-04-06T16:55:00Z,5,0.3333333333333333,1.6666666666666667,0,0.3333333333333333,1,0.3333333333333333,3,pre-quake
2020-04-06T16:55:00Z,6,0.5,0,0.5,0.5,1.5,1,2,pre-quake
2020-04-06T16:55:00Z,8,1,0.45454545454545453,2.090909090909091,NA,3.4545454545454546,0.2727272727272727,11,pre-quake
2020-04-06T16:55:00Z,9,0.5555555555555556,1.1111111111111112,1.5555555555555556,2,3,0,9,pre-quake
2020-04-06T16:55:00Z,10,0.3333333333333333,0.3333333333333333,3,9,4.5,0.3333333333333333,6,pre-quake
2020-04-06T16:55:00Z,11,1,0.5,0.5,3,1.5,0,2,pre-quake
2020-04-06T16:55:00Z,13,0,0,4,NA,3,1,1,pre-quake
2020-04-06T16:55:00Z,14,0.5,0.25,0.5,NA,1.25,0,4,pre-quake
2020-04-06T16:55:00Z,15,0.2857142857142857,0,0.14285714285714285,NA,0.7142857142857143,0.2857142857142857,7,pre-quake
2020-04-06T16:55:00Z,16,1,1.6,1,1,1.6,0.2,5,pre-quake
2020-04-06T16:55:00Z,19,4.333333333333333,1,0.3333333333333333,9,5,0.3333333333333333,3,pre-quake
2020-04-06T17:00:00Z,2,1.3636363636363635,1.6363636363636365,1.9090909090909092,10,1.8181818181818181,0.09090909090909091,11,pre-quake
2020-04-06T17:00:00Z,3,3.6,2.8,3.6,2,3,0.5,10,pre-quake
2020-04-06T17:00:00Z,4,1,0,0,3,4,0,1,pre-quake
2020-04-06T17:00:00Z,5,0.75,1.5,0.25,0.75,1.25,0.25,4,pre-quake
2020-04-06T17:00:00Z,6,1,0.5,0.6666666666666666,0.5,0.8333333333333334,0.3333333333333333,6,pre-quake
2020-04-06T17:00:00Z,8,0.09090909090909091,0.2727272727272727,2,NA,3.272727272727273,0.36363636363636365,11,pre-quake
2020-04-06T17:00:00Z,9,1.1,1.1,0.9,1.3,2.6,0.3,10,pre-quake
2020-04-06T17:00:00Z,10,0.16666666666666666,0.3333333333333333,3,NA,3.8333333333333335,0.3333333333333333,6,pre-quake
2020-04-06T17:00:00Z,11,1,1,1,3,0,0,1,pre-quake
2020-04-06T17:00:00Z,13,0,0,3,NA,2,0,1,pre-quake
2020-04-06T17:00:00Z,14,0.2,0.4,0.2,NA,2,0.4,5,pre-quake
2020-04-06T17:00:00Z,15,2.1666666666666665,1.6666666666666667,1.8333333333333333,NA,2.6666666666666665,0,6,pre-quake
2020-04-06T17:00:00Z,16,1.2,0.2,1.8,0.6,0.4,0.2,5,pre-quake
2020-04-06T17:00:00Z,18,2.5,0.5,0,NA,2,0.5,2,pre-quake
2020-04-06T17:00:00Z,19,3.25,1.125,0.5,NA,3.375,0.25,8,pre-quake
2020-04-06T17:05:00Z,2,0,0,1,NA,3,0,1,pre-quake
2020-04-06T17:05:00Z,3,3.125,2.8125,3,2.25,3.1875,0.5,16,pre-quake
2020-04-06T17:05:00Z,4,0,0.3333333333333333,0,NA,1.6666666666666667,0.3333333333333333,3,pre-quake
2020-04-06T17:05:00Z,5,1.5,1.5,1,3,0.8333333333333334,0.16666666666666666,6,pre-quake
2020-04-06T17:05:00Z,6,1.5,3,1,3,5.5,0,2,pre-quake
2020-04-06T17:05:00Z,8,0.125,0.25,1.875,NA,3.25,0,8,pre-quake
2020-04-06T17:05:00Z,9,0.75,2,1.75,2,3.5,0,4,pre-quake
2020-04-06T17:05:00Z,11,0.3333333333333333,0.6666666666666666,0,2,0.6666666666666666,0,3,pre-quake
2020-04-06T17:05:00Z,12,0,0,0,NA,1.25,1,4,pre-quake
2020-04-06T17:05:00Z,13,0,0.5,4,NA,2,0.5,2,pre-quake
2020-04-06T17:05:00Z,14,1,0,0,NA,3,0,1,pre-quake
2020-04-06T17:05:00Z,15,0.2,0.4,0.2,NA,1,0.2,5,pre-quake
2020-04-06T17:05:00Z,16,0.6666666666666666,2.6666666666666665,3.6666666666666665,0.6666666666666666,3,0,3,pre-quake
2020-04-06T17:05:00Z,18,2,1,0,NA,0,0,1,pre-quake
2020-04-06T17:05:00Z,19,2.6666666666666665,0.16666666666666666,0.16666666666666666,NA,3.1666666666666665,0.3333333333333333,6,pre-quake
2020-04-06T17:10:00Z,1,0.5,2.5,2.5,3,5,0.5,2,pre-quake
2020-04-06T17:10:00Z,2,0,0.3333333333333333,0.3333333333333333,NA,1.3333333333333333,0.3333333333333333,3,pre-quake
2020-04-06T17:10:00Z,3,3.75,2.875,3.375,2.875,3.125,0.5,8,pre-quake
2020-04-06T17:10:00Z,4,0,0,0.6666666666666666,NA,2,1.6666666666666667,3,pre-quake
2020-04-06T17:10:00Z,5,0,2,0,0,1,0,1,pre-quake
2020-04-06T17:10:00Z,6,1.2,2.2,1.2,0,2.4,0.4,5,pre-quake
2020-04-06T17:10:00Z,8,0.5,0.75,2.75,NA,3.25,0.375,8,pre-quake
2020-04-06T17:10:00Z,9,1.1,0.5,1,1.1,3.8,0.2,10,pre-quake
